id,trial_all,block,trial_inblock,condition,cue,direction,choice,response,rt,correct
524,106,1,26,invalid,left,right,left,0,0.6987523000000238,0
524,107,1,27,neutral,none,left,right,1,0.8293083000000934,0
524,108,1,28,neutral,none,right,left,0,0.5903212999999141,0
524,109,1,29,neutral,none,right,left,0,0.6484945999998217,0
524,110,1,30,valid,right,right,right,1,0.6613482000000204,1
524,111,1,31,neutral,none,left,right,1,0.8605274999999892,0
524,112,1,32,neutral,none,right,left,0,0.53309859999990294,0
524,113,1,33,valid,right,right,left,0,NA,0
524,114,1,34,valid,right,right,right,1,0.6052465000000211,1
524,115,1,35,neutral,none,right,right,1,0.5405981999999767,1
524,116,1,36,valid,right,right,right,1,0.7006793000000471,1
524,117,1,37,neutral,none,left,right,1,0.4207710000000589,0
524,118,1,38,valid,left,left,left,0,0.5814534999999523,1
524,119,1,39,valid,left,left,left,0,0.6177080999998452,1
524,120,1,40,neutral,none,right,left,0,0.5750445000001037,0
524,121,1,41,neutral,none,left,left,0,0.6798569000000043,1
524,122,1,42,invalid,left,right,left,0,0.6195391999999629,0
524,123,1,43,valid,left,left,left,0,0.554619300000013,1
524,124,1,44,invalid,right,left,left,0,0.7355930000001081,1
524,125,1,45,neutral,none,right,left,0,0.552434299999959,0
524,126,1,46,valid,left,left,left,0,0.6726791000000958,1
524,127,1,47,neutral,none,left,left,0,0.6558582000000115,1
524,128,1,48,neutral,none,right,left,0,0.5833380999999918,0
524,129,1,49,invalid,right,left,left,0,0.6689325999998346,1
524,130,1,50,valid,right,right,right,1,0.7287745000000996,1
524,131,1,51,neutral,none,right,right,1,0.7016773000000285,1
524,132,1,52,neutral,none,left,left,0,0.7722514999998111,1
524,133,1,53,neutral,none,left,left,0,0.6063546000000315,1
524,134,1,54,neutral,none,left,left,0,0.497422300000153,1
524,135,1,55,neutral,none,right,left,0,0.4500557999999728,0
524,136,1,56,valid,right,right,left,0,0.7502426999999443,0
524,137,1,57,valid,right,right,left,0,0.6267392999998265,0
524,138,1,58,neutral,none,left,left,0,0.6469164999998611,1
524,139,1,59,valid,right,right,left,0,0.658126300000049,0
524,140,1,60,neutral,none,right,left,0,0.5407972000000427,0
524,141,1,61,neutral,none,left,left,0,0.5121510000001308,1
524,142,1,62,neutral,none,right,left,0,0.6892250999999305,0
524,143,1,63,neutral,none,left,left,0,0.7368540999998459,1
524,144,1,64,neutral,none,right,left,0,0.5566453999999794,0
524,145,1,65,invalid,right,left,left,0,0.6551403999999366,1
524,146,1,66,valid,right,right,left,0,0.6810596999998779,0
524,147,1,67,valid,left,left,left,0,0.6426876999998967,1
524,148,1,68,valid,left,left,left,0,0.5165212000001702,1
524,149,1,69,valid,right,right,left,0,0.6388146000001598,0
524,150,1,70,valid,left,left,left,0,0.6129132000000936,1
524,151,1,71,valid,left,left,left,0,0.5550143000000389,1
524,152,1,72,neutral,none,right,left,0,0.8111186999999518,0
524,153,1,73,neutral,none,right,left,0,0.6965692000001127,0
524,154,1,74,valid,right,right,left,0,0.6654925000000276,0
524,155,1,75,valid,right,right,left,0,0.7337810000001355,0
524,156,1,76,invalid,left,right,left,0,0.6891654999999446,0
524,157,1,77,valid,right,right,left,0,0.7183454999999412,0
524,158,1,78,valid,left,left,right,1,0.7405590999999276,0
524,159,1,79,valid,right,right,left,0,0.7230165000000852,0
282,0,0,0,neutral,none,left,right,1,0.6570774580031866,0
282,1,0,1,valid,left,left,right,1,0.3358626660046866,0
282,2,0,2,neutral,none,right,right,1,0.6782643329934217,1
282,3,0,3,neutral,none,right,right,1,0.6963336240005447,1
282,4,0,4,valid,right,right,left,0,NA,0
282,5,0,5,valid,left,left,right,1,0.5854734159947839,0
282,6,0,6,neutral,none,left,right,1,0.5918229579983745,0
282,7,0,7,invalid,right,left,right,1,0.6993304579955293,0
282,8,0,8,valid,right,right,left,0,NA,0
282,9,0,9,valid,left,left,right,1,0.7269721659977222,0
282,10,0,10,neutral,none,left,right,1,0.550359874003334,0
282,11,0,11,neutral,none,left,right,1,0.5673803329991642,0
282,12,0,12,neutral,none,right,left,0,0.5124068329896545,0
282,13,0,13,invalid,left,right,right,1,0.5961257079907227,1
282,14,0,14,valid,left,left,right,1,0.5774858329968993,0
282,15,0,15,neutral,none,right,right,1,0.7177272919943789,1
282,16,0,16,neutral,none,right,left,0,NA,0
282,17,0,17,valid,left,left,left,0,NA,1
282,18,0,18,invalid,right,left,left,0,0.27579029099433683,1
282,19,0,19,valid,right,right,left,0,0.35820191600942053,0
282,20,0,20,neutral,none,right,right,1,0.5601046240044525,1
282,21,0,21,neutral,none,right,right,1,0.45019329100614414,1
282,22,0,22,invalid,left,right,left,0,0.5923172909970162,0
282,23,0,23,valid,right,right,right,1,0.4249715000041761,1
282,24,0,24,neutral,none,right,right,1,0.4722318330022972,1
282,25,0,25,neutral,none,left,right,1,0.39508766699873377,0
282,26,0,26,neutral,none,right,right,1,0.41774858300050255,1
282,27,0,27,neutral,none,left,left,0,0.29057408300286625,1
282,28,0,28,neutral,none,left,left,0,0.2951179170049727,1
282,29,0,29,neutral,none,left,right,1,0.29356970799562987,0
282,30,0,30,valid,left,left,left,0,0.24681920801231172,1
282,31,0,31,valid,right,right,left,0,0.3620615830004681,0
282,32,0,32,valid,right,right,right,1,0.46283429200411774,1
282,33,0,33,neutral,none,left,right,1,0.45008929100004025,0
282,34,0,34,neutral,none,right,left,0,0.40838729101233184,0
282,35,0,35,neutral,none,left,right,1,0.3657852489996003,0
282,36,0,36,neutral,none,left,left,0,0.46283683300134726,1
282,37,0,37,valid,left,left,left,0,NA,1
282,38,0,38,valid,left,left,left,0,0.49735483298718464,1
282,39,0,39,valid,right,right,left,0,0.47704800000065006,0
282,40,0,40,neutral,none,right,left,0,NA,0
282,41,0,41,valid,left,left,right,1,0.47055616600846406,0
282,42,0,42,valid,left,left,right,1,0.4337298330065096,0
282,43,0,43,neutral,none,left,left,0,0.42436770800850354,1
282,44,0,44,valid,right,right,right,1,0.3837399999902118,1
282,45,0,45,neutral,none,right,right,1,0.4026466670038644,1
282,46,0,46,neutral,none,left,right,1,0.45218245798605494,0
282,47,0,47,neutral,none,left,left,0,0.4052686659997562,1
282,48,0,48,valid,left,left,right,1,0.3057902500004275,0
282,49,0,49,neutral,none,right,left,0,0.4693690830026753,0
282,50,0,50,neutral,none,left,left,0,0.3854652919981163,1
282,51,0,51,neutral,none,left,left,0,0.3174074999988079,1
282,52,0,52,valid,left,left,right,1,0.31900629099982325,0
282,53,0,53,valid,left,left,left,0,0.5077207079884829,1
282,54,0,54,valid,right,right,right,1,0.7130665000004228,1
282,55,0,55,neutral,none,left,right,1,0.6038566250063013,0
282,56,0,56,valid,right,right,left,0,0.5391347910044715,0
282,57,0,57,valid,left,left,right,1,0.47762179099663626,0
282,58,0,58,neutral,none,right,left,0,0.39261466699827,0
282,59,0,59,neutral,none,right,left,0,0.2514339170011226,0
282,60,0,60,neutral,none,right,right,1,0.3977023330080556,1
282,61,0,61,valid,left,left,right,1,0.44323416700353846,0
282,62,0,62,neutral,none,left,left,0,NA,1
282,63,0,63,neutral,none,left,right,1,0.4154122910113074,0
282,64,0,64,neutral,none,right,left,0,0.4177932910097298,0
282,65,0,65,neutral,none,left,right,1,0.4474075000034645,0
282,66,0,66,valid,right,right,right,1,0.6596960829920135,1
282,67,0,67,invalid,left,right,right,1,0.5028238749946468,1
282,68,0,68,invalid,right,left,right,1,0.5909827490104362,0
282,69,0,69,valid,right,right,left,0,0.29349683300824836,0
282,70,0,70,neutral,none,right,right,1,0.3896657080040314,1
282,71,0,71,valid,right,right,right,1,0.47726887399039697,1
282,72,0,72,neutral,none,right,left,0,NA,0
282,73,0,73,valid,right,right,left,0,0.35210141600691713,0
282,74,0,74,neutral,none,right,right,1,0.4017478329915321,1
282,75,0,75,valid,left,left,right,1,0.5412730410025688,0
282,76,0,76,invalid,left,right,right,1,0.4936547079996671,1
282,77,0,77,valid,right,right,right,1,0.5826254580024397,1
282,78,0,78,invalid,right,left,right,1,0.7287706240022089,0
282,79,0,79,valid,right,right,right,1,0.5749457500060089,1
282,80,1,0,neutral,none,right,right,1,0.5327155420091003,1
282,81,1,1,invalid,right,left,left,0,0.31638504199509043,1
282,82,1,2,neutral,none,left,right,1,0.4645967500109691,0
282,83,1,3,neutral,none,right,left,0,0.471270000009099,0
282,84,1,4,neutral,none,right,right,1,0.3550381249951897,1
282,85,1,5,valid,left,left,left,0,0.4215140419983072,1
282,86,1,6,neutral,none,right,left,0,NA,0
282,87,1,7,valid,right,right,right,1,0.513036040996667,1
282,88,1,8,invalid,right,left,right,1,0.5642889989976538,0
282,89,1,9,neutral,none,right,right,1,0.6366143329942133,1
282,90,1,10,neutral,none,right,right,1,0.4510477920121048,1
282,91,1,11,valid,right,right,right,1,0.5419914160011103,1
282,92,1,12,valid,right,right,left,0,NA,0
282,93,1,13,neutral,none,right,left,0,0.3960154579981463,0
282,94,1,14,valid,left,left,right,1,0.5327762920060195,0
282,95,1,15,valid,left,left,right,1,0.2580788739869604,0
282,96,1,16,valid,right,right,right,1,0.2705542080075247,1
282,97,1,17,neutral,none,left,right,1,0.366012916987529,0
282,98,1,18,neutral,none,left,right,1,0.3200649990030797,0
282,99,1,19,neutral,none,right,left,0,0.36248133299523033,0
282,100,1,20,neutral,none,right,left,0,0.2969025829952443,0
282,101,1,21,neutral,none,left,left,0,0.439574582997011,1
282,102,1,22,neutral,none,right,left,0,0.3459338749962626,0
282,103,1,23,neutral,none,right,right,1,0.29773525000200607,1
282,104,1,24,neutral,none,left,right,1,0.31348754100326914,0
282,105,1,25,neutral,none,left,right,1,0.4143271249922691,0
282,106,1,26,neutral,none,right,right,1,0.26962987500883173,1
282,107,1,27,valid,right,right,left,0,0.2976361659966642,0
282,108,1,28,neutral,none,left,left,0,0.23581845800799783,1
282,109,1,29,valid,right,right,right,1,0.4084054160048254,1
282,110,1,30,valid,right,right,left,0,0.23614279099274427,0
282,111,1,31,neutral,none,right,right,1,0.36926062499696855,1
282,112,1,32,neutral,none,left,right,1,0.21973483299370855,0
282,113,1,33,valid,left,left,right,1,0.3966281239991076,0
282,114,1,34,neutral,none,left,left,0,0.271810040998389,1
282,115,1,35,neutral,none,right,left,0,0.2655618740100181,0
282,116,1,36,neutral,none,right,right,1,0.361915332992794,1
282,117,1,37,neutral,none,right,right,1,0.3797021659993334,1
282,118,1,38,invalid,right,left,left,0,NA,1
282,119,1,39,neutral,none,right,right,1,0.2546274159976747,1
282,120,1,40,valid,left,left,left,0,0.23277083299763035,1
282,121,1,41,neutral,none,right,left,0,0.2438223740027752,0
282,122,1,42,neutral,none,right,left,0,0.32172316599462647,0
282,123,1,43,valid,left,left,right,1,0.23727383300138172,0
282,124,1,44,neutral,none,left,right,1,0.27370933299243916,0
282,125,1,45,neutral,none,left,right,1,0.3015141659998335,0
282,126,1,46,valid,right,right,left,0,0.35377712499757763,0
282,127,1,47,valid,left,left,right,1,0.4467359580012271,0
282,128,1,48,valid,left,left,right,1,0.43678908300353214,0
282,129,1,49,invalid,left,right,right,1,0.2685492919990793,1
282,130,1,50,valid,left,left,right,1,0.2759657909919042,0
282,131,1,51,valid,left,left,right,1,0.283723374013789,0
282,132,1,52,valid,right,right,left,0,0.2934624990011798,0
282,133,1,53,valid,right,right,right,1,0.3892292909877142,1
282,134,1,54,valid,right,right,right,1,0.21745033298793712,1
282,135,1,55,valid,right,right,right,1,0.29613679100293666,1
282,136,1,56,valid,left,left,right,1,0.2655451250029728,0
282,137,1,57,neutral,none,left,right,1,0.27062991600541864,0
282,138,1,58,invalid,left,right,left,0,0.2846505409979727,0
282,139,1,59,neutral,none,left,right,1,0.29069862500182353,0
282,140,1,60,valid,right,right,right,1,0.6433727080002427,1
282,141,1,61,valid,left,left,right,1,0.6015500829962548,0
282,142,1,62,invalid,right,left,right,1,0.27902291699138004,0
282,143,1,63,neutral,none,left,left,0,0.33837254099489655,1
282,144,1,64,invalid,left,right,left,0,0.34911283299152274,0
282,145,1,65,neutral,none,left,right,1,0.523887041999842,0
282,146,1,66,neutral,none,left,right,1,0.3300623329996597,0
282,147,1,67,valid,left,left,right,1,0.3721189999923809,0
282,148,1,68,valid,right,right,left,0,0.39982995799800847,0
282,149,1,69,neutral,none,right,left,0,0.26149620799697004,0
282,150,1,70,valid,left,left,right,1,0.35430329099472146,0
282,151,1,71,neutral,none,left,left,0,0.36646266700699925,1
282,152,1,72,neutral,none,left,left,0,0.2395965830073692,1
282,153,1,73,valid,left,left,left,0,0.23480775000643916,1
282,154,1,74,valid,right,right,left,0,0.2770377080014441,0
282,155,1,75,invalid,left,right,left,0,0.21754329100076575,0
282,156,1,76,neutral,none,left,left,0,0.248504249000689,1
282,157,1,77,valid,left,left,left,0,0.2506112910050433,1
282,158,1,78,valid,right,right,left,0,0.2552865000034217,0
282,159,1,79,neutral,none,left,left,0,0.3006427500076825,1
994,0,0,0,neutral,none,left,left,0,0.8065034999999625,1
994,1,0,1,neutral,none,left,left,0,0.7005893000000469,1
994,2,0,2,neutral,none,right,left,0,1.163679699999875,0
994,3,0,3,valid,left,left,left,0,0.7111947999999302,1
994,4,0,4,neutral,none,right,left,0,NA,0
994,5,0,5,neutral,none,right,right,1,0.997709499999928,1
994,6,0,6,invalid,left,right,left,0,1.2234255000000758,0
994,7,0,7,neutral,none,right,right,1,0.5241958000001432,1
994,8,0,8,neutral,none,right,left,0,0.9288464999999632,0
994,9,0,9,neutral,none,right,right,1,0.6758038999998917,1
994,10,0,10,neutral,none,left,left,0,0.7894283999999061,1
994,11,0,11,valid,left,left,left,0,0.2946985999997196,1
994,12,0,12,valid,right,right,right,1,0.2645559000002322,1
994,13,0,13,valid,right,right,right,1,0.24630969999998345,1
994,14,0,14,valid,left,left,left,0,0.5763925000001109,1
994,15,0,15,invalid,right,left,left,0,0.6396701000003304,1
994,16,0,16,invalid,right,left,right,1,0.30119120000017574,0
994,17,0,17,neutral,none,left,left,0,0.6014672999999675,1
994,18,0,18,valid,right,right,right,1,0.2196462000001702,1
994,19,0,19,neutral,none,left,left,0,0.57475310000018,1
994,20,0,20,neutral,none,right,right,1,0.723696700000346,1
994,21,0,21,valid,left,left,left,0,0.3091985000000932,1
994,22,0,22,valid,left,left,left,0,0.33557310000014695,1
994,23,0,23,neutral,none,right,right,1,0.6842625999997836,1
994,24,0,24,valid,right,right,right,1,0.24786219999987225,1
994,25,0,25,neutral,none,left,left,0,0.4684961000002658,1
994,26,0,26,neutral,none,left,left,0,0.4841785000003256,1
994,27,0,27,valid,left,left,left,0,0.2948852999998053,1
994,28,0,28,valid,right,right,left,0,0.656641000000036,0
994,29,0,29,invalid,right,left,right,1,0.6451907000000574,0
994,30,0,30,valid,left,left,left,0,0.4593968999997742,1
994,31,0,31,valid,left,left,left,0,0.6857969999996385,1
994,32,0,32,neutral,none,left,left,0,0.718741399999999,1
994,33,0,33,neutral,none,right,left,0,0.9672633000000131,0
994,34,0,34,valid,right,right,left,0,0.7154570000002423,0
994,35,0,35,neutral,none,right,left,0,0.8601635999998507,0
994,36,0,36,valid,right,right,left,0,NA,0
994,37,0,37,neutral,none,right,right,1,0.6616964999998345,1
994,38,0,38,valid,left,left,left,0,0.538622800000212,1
994,39,0,39,neutral,none,right,left,0,0.570256900000004,0
994,40,0,40,valid,right,right,left,0,0.3875029999999242,0
994,41,0,41,invalid,left,right,left,0,0.3679787999999462,0
994,42,0,42,neutral,none,left,left,0,0.4913547000001018,1
994,43,0,43,valid,left,left,left,0,0.4098023000001376,1
994,44,0,44,neutral,none,left,left,0,1.0765799999999217,1
994,45,0,45,valid,left,left,left,0,0.48530380000011064,1
994,46,0,46,valid,right,right,left,0,0.7343115000003309,0
994,47,0,47,neutral,none,left,left,0,1.1863061000003654,1
994,48,0,48,invalid,left,right,right,1,0.6334427000001597,1
994,49,0,49,neutral,none,right,right,1,0.6298961000002237,1
994,50,0,50,valid,right,right,right,1,0.4478416000001744,1
994,51,0,51,neutral,none,right,left,0,0.8254910000000564,0
994,52,0,52,valid,right,right,left,0,0.9502934000001916,0
994,53,0,53,neutral,none,right,right,1,0.7599168000001555,1
994,54,0,54,valid,left,left,left,0,0.39501259999997274,1
994,55,0,55,neutral,none,right,right,1,1.1838330999999016,1
994,56,0,56,neutral,none,right,right,1,1.4221532999999908,1
994,57,0,57,neutral,none,left,left,0,NA,1
994,58,0,58,valid,right,right,left,0,0.6794270000000324,0
994,59,0,59,neutral,none,left,left,0,1.192509599999994,1
994,60,0,60,valid,left,left,right,1,0.3887331000000813,0
994,61,0,61,neutral,none,left,left,0,0.6291777999999795,1
994,62,0,62,valid,right,right,right,1,0.5941464999996242,1
994,63,0,63,neutral,none,right,left,0,NA,0
994,64,0,64,neutral,none,left,left,0,1.2079012999997758,1
994,65,0,65,neutral,none,left,left,0,0.6474280000002182,1
994,66,0,66,valid,left,left,left,0,0.7173624000001837,1
994,67,0,67,neutral,none,left,left,0,0.6495458999997936,1
994,68,0,68,neutral,none,right,left,0,0.5443410000002586,0
994,69,0,69,valid,left,left,right,1,0.7095852000002196,0
994,70,0,70,valid,right,right,left,0,0.6780100999999377,0
994,71,0,71,neutral,none,left,right,1,1.1688435000000936,0
994,72,0,72,neutral,none,left,left,0,1.3534394999996948,1
994,73,0,73,neutral,none,right,left,0,NA,0
994,74,0,74,neutral,none,left,left,0,0.5156299000000217,1
994,75,0,75,invalid,left,right,left,0,NA,0
994,76,0,76,valid,right,right,right,1,0.3683163000000605,1
994,77,0,77,valid,left,left,right,1,0.3622859000001881,0
994,78,0,78,invalid,right,left,right,1,0.3564080000001013,0
994,79,0,79,valid,right,right,left,0,0.4841030999996292,0
994,80,1,0,neutral,none,left,left,0,0.7124642000003405,1
994,81,1,1,neutral,none,right,left,0,0.6115668000002188,0
994,82,1,2,neutral,none,left,left,0,1.3209225000000515,1
994,83,1,3,valid,left,left,right,1,0.704544000000169,0
994,84,1,4,neutral,none,left,left,0,0.5702517999998236,1
994,85,1,5,neutral,none,left,left,0,0.6972430999999233,1
994,86,1,6,valid,right,right,right,1,0.6476731999996446,1
994,87,1,7,neutral,none,left,left,0,0.987010100000134,1
994,88,1,8,neutral,none,right,left,0,0.7197565999999824,0
994,89,1,9,valid,left,left,right,1,0.39655320000019856,0
994,90,1,10,neutral,none,right,right,1,0.9505084000002172,1
994,91,1,11,valid,left,left,left,0,0.4468618999999307,1
994,92,1,12,neutral,none,left,right,1,0.4215186000001267,0
994,93,1,13,valid,right,right,right,1,0.2896960000002764,1
994,94,1,14,neutral,none,left,left,0,0.5855487999997422,1
994,95,1,15,valid,right,right,right,1,0.7503498999999465,1
994,96,1,16,neutral,none,right,left,0,0.597553500000231,0
994,97,1,17,invalid,right,left,right,1,0.5862838999996711,0
994,98,1,18,invalid,right,left,left,0,0.775883100000101,1
994,99,1,19,valid,right,right,right,1,1.1482915999999932,1
994,100,1,20,neutral,none,right,left,0,0.833906300000308,0
994,101,1,21,valid,left,left,right,1,0.6599173000004157,0
994,102,1,22,valid,left,left,left,0,0.947574700000132,1
994,103,1,23,neutral,none,left,left,0,1.0448449000000437,1
